"nvestee_ompany_ame","nvestee_ompany_ation","nvestee_ompany_conomic_ector","nvestment_ate","ound_umber","nvestment_tage","irm_nvestor_ame","und_nvestor_ame","nvestor_quity_otal_illions","isclosed_und_quity_ontribution_illions","ound_quity_otal_illions","isclosed_ebt_ontribution_illions","eal_alue_illions","eal_ank_alue_illions","year"
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","Keiretsu Ventures Inc","Keiretsu Ventures Inc - Unspecified Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","LetsVenture Technologies Pvt Ltd","LetsVenture Technologies Pvt Ltd - Unspecified Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","Mumbai Angels Network Pvt Ltd","Mumbai Angels - Unspecified Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","O2 Vc Fund","O2 VC Fund - Unspecified Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,9,0,0,9,2023
"Clensta International Pvt Ltd","India","Consumer Non-Cyclicals",2023-07-11,4,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,9,0,0,9,2023
"Climber Knowledge & Careers Pvt Ltd","India","Academic & Educational Services",2024-03-07,2,"Expansion","Ankur Capital Advisors","Ankur Capital III",0,0,2,0,0,2,2024
"Climber Knowledge & Careers Pvt Ltd","India","Academic & Educational Services",2024-03-07,2,"Expansion","Ipv Advisors Pvt Ltd","IPV Advisors Pvt Ltd - Unspecified Fund",0,0,2,0,0,2,2024
"Climber Knowledge & Careers Pvt Ltd","India","Academic & Educational Services",2024-03-07,2,"Expansion","Piper Serica Angel Fund","Piper Serica Angel Fund - Unspecified Fund",0,0,2,0,0,2,2024
"Climber Knowledge & Careers Pvt Ltd","India","Academic & Educational Services",2024-03-07,2,"Expansion","Super Capital Group","Super Capital Group - Unspecified Fund",0,0,2,0,0,2,2024
"Climber Knowledge & Careers Pvt Ltd","India","Academic & Educational Services",2024-03-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2024
"Clinikally Digital Health Pvt Ltd","India","Consumer Non-Cyclicals",2024-10-07,3,"Bridge Loan","Third Round Analytics Capital LLC","Third Round Analytics Capital, LLC.  - Unspecified Fund",0,0,0,0,0,0,2024
"CLIX Capital Services Pvt Ltd","India","Financials",2019-09-30,1,"LBO","ICICI Venture Funds Management Company Ltd","AION Capital Partners",0,0,0,0,40,40,2019
"CLIX Capital Services Pvt Ltd","India","Financials",2019-09-30,1,"LBO","Undisclosed Firm","Undisclosed Fund",0,0,0,0,40,40,2019
"Cloodot Pvt Ltd","India","Technology",2024-03-07,1,"Expansion","Upekkha Accelerator LLP","Upekkha Accelerator Fund I, L.P.",0,0,0,0,0,0,2024
"Clootrack Software Labs Pvt Ltd","India","Technology",2021-09-05,2,"Expansion","Indian Angel Network Services Pvt Ltd","Indian Angel Network - Unspecified Fund",1,0,4,0,0,4,2021
"Clootrack Software Labs Pvt Ltd","India","Technology",2021-09-05,2,"Expansion","Inventus Capital Partners","Inventus Capital Partners Fund III LP",1,0,4,0,0,4,2021
"Clootrack Software Labs Pvt Ltd","India","Technology",2021-09-05,2,"Expansion","SEA Funds Management India Pvt Ltd","SEA Fund - Unspecified Fund",1,0,4,0,0,4,2021
"Clootrack Software Labs Pvt Ltd","India","Technology",2021-09-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,4,0,0,4,2021
"Clootrack Software Labs Pvt Ltd","India","Technology",2021-09-05,2,"Expansion","Unicorn India Ventures Advisors LLP","Unicorn India Ventures Fund II",1,0,4,0,0,4,2021
"Cloudcherry Analytics Pvt Ltd","India","Technology",2018-09-06,3,"Expansion","Chiratae Ventures India Advisors Pvt Ltd","Chiratae Ventures India Advisors Pvt Ltd - Unspecified Fund",2,0,9,0,0,9,2018
"Cloudcherry Analytics Pvt Ltd","India","Technology",2018-09-06,3,"Expansion","Cisco Investments Inc","Cisco Investments - Unspecified Fund",2,0,9,0,0,9,2018
"Cloudcherry Analytics Pvt Ltd","India","Technology",2018-09-06,3,"Expansion","Pelion Venture Partners","Pelion Venture Partners - Unspecified Fund",2,0,9,0,0,9,2018
"Cloudcherry Analytics Pvt Ltd","India","Technology",2018-09-06,3,"Expansion","Vertex Ventures Us Fund I LP","Vertex Ventures - Unspecified Fund",2,0,9,0,0,9,2018
"Cloudfiles Technologies Inc","India","Technology",2023-01-06,2,"Bridge Loan","BITS Spark Angels","BITS Spark Angels - Unspecified Fund",0,0,0,0,0,0,2023
"Cloudphysician Healthcare Pvt Ltd","India","Technology",2021-10-28,1,"Expansion","Elevar Equity Advisors Pvt Ltd","Elevar Equity III, L.P.",4,0,4,0,0,4,2021
"Cloudphysician Healthcare Pvt Ltd","India","Technology",2024-06-25,2,"Expansion","Elevar Equity Advisors Pvt Ltd","Elevar Equity III, L.P.",4,0,11,0,0,11,2024
"Cloudphysician Healthcare Pvt Ltd","India","Technology",2024-06-25,2,"Expansion","Panthera Peak Capital Ventures","Panthera Peak Capital Ventures - Unspecified Fund",4,0,11,0,0,11,2024
"Cloudphysician Healthcare Pvt Ltd","India","Technology",2024-06-25,2,"Expansion","Peak Xv Partners","Sequoia Capital India VIII Ltd",4,0,11,0,0,11,2024
"CloudSEK Information Security Pvt Ltd","India","Technology",2019-02-26,2,"Expansion","Parampara Capital & Management Consultants LLP","Parampara Capital & Management Consultants LLP -UF",0,0,0,0,0,0,2019
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","Exfinity Venture Partners LLP","Exfinity Technology Fund 3",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","IDFC Alternatives Ltd","IDFC Parampara Fund",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","Massmutual Ventures LLC","MassMutual Ventures - Unspecified Fund",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","Omidyar Network India Advisors Pvt Ltd","Omidyar Network India Advisors Pvt Ltd - Unspecified Fund",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","StartupXseed Ventures LLP","StartupXseed Ventures Fund II",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,7,0,0,7,2021
"CloudSEK Information Security Pvt Ltd","India","Technology",2021-12-08,3,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,7,0,0,7,2021
"Clover Greens","India","Industrials",2006-12-31,1,"Real Estate","Kotak Alternate Asset Managers Limited","Kotak India Real Estate Fund - I",0,0,0,0,0,0,2006
"Clover Greens","India","Industrials",2014-08-08,2,"Real Estate","Avenue Ventures LLC","Avenue Ventures LLC - Unspecified Fund",0,0,0,0,0,0,2014
"Clover Greens","India","Industrials",2014-08-08,2,"Real Estate","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2014
"Clover Ventures Pvt Ltd","India","Technology",2022-09-29,3,"Expansion","IvyCap Ventures Advisors Pvt Ltd","IvyCap Ventures Advisors Pvt Ltd - Unspecified Fund",8,0,8,0,0,8,2022
"Clues Network Pvt Ltd","India","Technology",2013-03-14,2,"Expansion","Helion Venture Partners LLC","Helion Venture Partners  - Unspecified Fund",5,0,10,0,0,10,2013
"Clues Network Pvt Ltd","India","Technology",2013-03-14,2,"Expansion","Nexus Venture Partners","Nexus Venture Partners - Unspecified Fund",5,0,10,0,0,10,2013
"Clues Network Pvt Ltd","India","Technology",2015-01-19,3,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",50,0,100,0,0,100,2015
"Clues Network Pvt Ltd","India","Technology",2015-01-19,3,"Expansion","Undisclosed Firm","Undisclosed Fund",50,0,100,0,0,100,2015
"Clues Network Pvt Ltd","India","Technology",2016-01-12,4,"Expansion","GIC Special Investments Pte Ltd","GIC Pvt Ltd - Unspecified Fund",0,0,0,0,0,0,2016
"Clues Network Pvt Ltd","India","Technology",2018-02-20,6,"Expansion","Unilazer Ventures Pvt Ltd","Unilazer Ventures, Ltd. - Unspecified Fund",1,1,1,0,0,1,2018
"Clues Network Pvt Ltd","India","Technology",2018-08-10,7,"Expansion","Undisclosed Firm","Undisclosed Fund",16,0,16,0,0,16,2018
"CMS Computers Ltd","India","Technology",2009-02-05,1,"LBO","Blackstone Inc","Blackstone Group, L.P. - Unspecified Fund",0,0,0,0,39,39,2009
"CMS Computers Ltd","India","Technology",2011-12-16,2,"Acquisition for Expansion","Blackstone Inc","Blackstone Group, L.P. - Unspecified Fund",0,0,0,0,0,0,2011
"CMS Computers Ltd","India","Technology",2015-08-30,3,"Secondary Buyout","EQT Private Capital Asia","Baring Private Equity Asia- Unspecified Fund",0,0,0,0,0,0,2015
"CMS Computers Ltd","India","Technology",2020-11-12,4,"Acquisition for Expansion","EQT Private Capital Asia","Baring Private Equity Asia- Unspecified Fund",0,0,0,0,0,0,2020
"CMYK Health Boutique Pvt Ltd","India","Consumer Non-Cyclicals",2007-12-31,1,"Acquisition","Fulcrum Venture India LLP","Fulcrum Venture India Fund I",0,0,0,0,0,0,2007
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2021-07-13,2,"Expansion","Agfunder Inc","GROW Impact Fund",1,0,4,0,0,4,2021
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2021-07-13,2,"Expansion","Flourish Ventures Ltd","Flourish Ventures - Unspecified Fund",1,0,4,0,0,4,2021
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2021-07-13,2,"Expansion","Hatch Accelerator Fund Management LLC","Hatch VC Fund",1,0,4,0,0,4,2021
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2021-07-13,2,"Expansion","Omnivore Capital Management Advisors Private Ltd","Omnivore Partners India Fund 2",1,0,4,0,0,4,2021
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2021-07-13,2,"Expansion","Rebright Partners Inc","Rebright Partners Inc - Unspecified Fund",1,0,4,0,0,4,2021
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2021-07-13,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,4,0,0,4,2021
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Flourish Ventures Ltd","Flourish Ventures - Unspecified Fund",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Hatch Accelerator Fund Management LLC","Hatch VC Fund",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Lok Advisory Services Pvt Ltd","Lok Capital IV LLC",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Louis Dreyfus Company Ventures","Louis Dreyfus Company Ventures - Unspecified Fund",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Omnivore Capital Management Advisors Private Ltd","Omnivore Partners India Fund 3",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Rebright Partners Inc","Rebright Partners Inc - Unspecified Fund",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2022-12-19,4,"Expansion","Sun Eight Trading Co Ltd","Suneight Investment Co., Ltd. - Unspecified Fund",2,0,15,0,0,15,2022
"Coastal Aquaculture Research Institute Pvt Ltd","India","Technology",2024-01-31,5,"Expansion","S2G Investments","S2G Ventures LLC-Unspecified Fund",4,0,4,0,0,4,2024
"CodeCulture Technologies Pvt Ltd","India","Technology",2022-05-30,1,"Expansion","2am Ventures LLP","2am Ventures LLP - Unspecified Fund",0,0,0,0,0,0,2022
"CodeCulture Technologies Pvt Ltd","India","Technology",2022-05-30,1,"Expansion","Founder's Room Capital","Founder's  Room Capital- Unspecified Fund",0,0,0,0,0,0,2022
"CodeCulture Technologies Pvt Ltd","India","Technology",2022-05-30,1,"Expansion","JITO Incubation & Innovation Foundation","JITO Angel Network",0,0,0,0,0,0,2022
"CodeCulture Technologies Pvt Ltd","India","Technology",2022-05-30,1,"Expansion","LetsVenture Technologies Pvt Ltd","LetsVenture Technologies Pvt Ltd - Unspecified Fund",0,0,0,0,0,0,2022
"CodeCulture Technologies Pvt Ltd","India","Technology",2022-05-30,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2022
"CodeCulture Technologies Pvt Ltd","India","Technology",2022-05-30,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2022
"Codervalue Solutions Pvt Ltd","India","Technology",2023-06-27,1,"Expansion","First Founder Investment Adviser LLP","100X.VC Fund",0,0,0,0,0,0,2023
"Codervalue Solutions Pvt Ltd","India","Technology",2023-06-27,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2023
"Codigami Technologies Pvt Ltd","India","Technology",2015-03-10,1,"Expansion","Kalaari Capital Advisors Pvt Ltd","Kalaari Capital Advisors Pvt., Ltd - Unspecified Fund",3,3,3,0,0,3,2015
"Coexistence Healthcare Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,2,"Expansion","Indian Angel Network Services Pvt Ltd","Indian Angel Network - Unspecified Fund",0,0,0,0,0,0,2024
"Coexistence Healthcare Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Coexistence Healthcare Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Coexistence Healthcare Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Coexistence Healthcare Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Coffee Day Enterprises Ltd","India","Consumer Cyclicals",2010-03-30,1,"Acquisition","Affirma Capital Managers Singapore Pte Ltd","Affirma Capital Managers Singapore Pte Ltd -UF",70,0,210,0,210,210,2010
"Coffee Day Enterprises Ltd","India","Consumer Cyclicals",2010-03-30,1,"Acquisition","Kohlberg Kravis Roberts & Co LP","KKR & Co Inc - Unspecified Fund",70,0,210,0,210,210,2010
"Coffee Day Enterprises Ltd","India","Consumer Cyclicals",2010-03-30,1,"Acquisition","New Silk Route Partners LLC","New Silk Route PE Asia Fund, L.P.",70,0,210,0,210,210,2010
"Coforge Ltd","India","Technology",2019-05-17,1,"PIPE","EQT Private Capital Asia","Baring Private Equity Asia- Unspecified Fund",374,374,374,0,0,374,2019
"Cogent Glass Ltd","India","Basic Materials",2013-06-10,1,"LBO","Oaktree Capital Management LP","Oaktree Capital Management, L.P. - Unspecified Fund",0,0,0,0,21,21,2013
"Cognilements Pvt Ltd","India","Technology",2024-09-16,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Cogo Freight Pvt Ltd","India","Technology",2020-03-05,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2020
"Cogo Freight Pvt Ltd","India","Technology",2021-08-16,3,"Expansion","Accel Partners Management LLP","Accel India V",1,1,1,0,0,1,2021
"Cogo Freight Pvt Ltd","India","Technology",2021-08-16,3,"Expansion","Tiger Global Management LLC","Internet Fund V Pte. Ltd",0,0,1,0,0,1,2021
"Cogo Freight Pvt Ltd","India","Technology",2021-08-16,3,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2021
"Cogo Freight Pvt Ltd","India","Technology",2022-04-08,4,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",60,0,60,0,0,60,2022
"Cogos Technologies Pvt Ltd","India","Technology",2021-09-07,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,2,0,0,2,2021
"Cogos Technologies Pvt Ltd","India","Technology",2021-09-07,2,"Expansion","Worldquant Ventures LLC","WorldQuant Ventures LLC - Unspecified Fund",1,0,2,0,0,2,2021
"Collateral Medical Pvt Ltd","India","Healthcare",2017-05-29,1,"Expansion","Carpediem Advisors Pvt Ltd","Carpediem Capital",4,4,4,0,0,4,2017
"Collateral Medical Pvt Ltd","India","Healthcare",2023-05-10,2,"LBO","Foundation Pte Equity","Foundation Private Equity - Unspecified Fund",0,0,0,0,0,0,2023
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Anchorage Capital Partners Ltd","Anchorage Capital Partners Fund IV",0,0,1,0,0,1,2024
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Sixth Sense Ventures Advisors LLP","Sixth Sense India Opportunities III",0,0,1,0,0,1,2024
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2024
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2024
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2024
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2024
"Colstay Pvt Ltd","India","Consumer Cyclicals",2024-08-28,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2024
"Comat Technologies Pvt Ltd","India","Technology",2007-03-06,1,"Expansion","Intel Capital Corp","Intel Capital India Technology Fund",4,4,4,0,0,4,2007
"Comat Technologies Pvt Ltd","India","Technology",2007-06-03,2,"Acquisition","Intel Capital Corp","Intel Capital India Technology Fund",0,0,0,0,0,0,2007
"Comat Technologies Pvt Ltd","India","Technology",2007-11-26,3,"Expansion","Avigo Capital Partners Pvt Ltd","Avigo Capital Partners - Unspecified Fund",6,6,6,0,0,6,2007
"Comat Technologies Pvt Ltd","India","Technology",2008-09-29,4,"Expansion","Elevar Equity Advisors Pvt Ltd","Unitus Equity Fund",8,0,15,0,0,15,2008
"Comat Technologies Pvt Ltd","India","Technology",2008-09-29,4,"Expansion","Omidyar Network Commons LLC","Omidyar Network Fund LLC",8,0,15,0,0,15,2008
"Comfort Grid Technologies Pvt Ltd","India","Consumer Cyclicals",2023-12-06,3,"Expansion","Mosaic Media Ventures Pvt Ltd","Fireside Ventures Fund II",11,0,22,0,0,22,2023
"Comfort Grid Technologies Pvt Ltd","India","Consumer Cyclicals",2023-12-06,3,"Expansion","Premji Invest","Premji Invest - Unspecified Fund",11,0,22,0,0,22,2023
"Commercial & Residential Project, Mumbai","India","Real Estate",2008-02-26,1,"Real Estate","Indiareit Fund Advisors Pvt Ltd","INDIAREIT Fund Scheme III",38,38,38,0,0,38,2008
"Commercial Engineers & Body Builders Co Ltd","India","Consumer Cyclicals",2007-08-01,1,"PIPE","Goldpoint Partners LLC","New York Life International India Fund I",0,0,0,0,0,0,2007
"Commercial Engineers & Body Builders Co Ltd","India","Consumer Cyclicals",2010-11-01,2,"Expansion","Tata Capital Ltd","Tata Capital - Unspecified Fund",16,16,16,0,0,16,2010
"Commercial Project, Kurla, Mumbai","India","Real Estate",2006-10-16,1,"Real Estate","Indiareit Fund Advisors Pvt Ltd","INDIAREIT Fund Scheme I",6,6,32,0,0,32,2006
"Commercial Project, Kurla, Mumbai","India","Real Estate",2006-10-16,1,"Real Estate","Indiareit Fund Advisors Pvt Ltd","INDIAREIT Offshore Fund",26,26,32,0,0,32,2006
"Commercial Project, Nanakramguda - Hyderabad","India","Real Estate",2007-10-24,1,"Real Estate","Indiareit Fund Advisors Pvt Ltd","INDIAREIT Fund Scheme I",5,5,5,0,0,5,2007
"CommonFloor.com Inc","India","Real Estate",2012-10-20,2,"Expansion","Accel India Venture Fund","Accel India Venture Fund - Unspecified Fund",0,0,0,0,0,0,2012
"CommonFloor.com Inc","India","Real Estate",2012-10-20,2,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",0,0,0,0,0,0,2012
"CommonFloor.com Inc","India","Real Estate",2013-07-04,3,"Expansion","Accel India Venture Fund","Accel India Venture Fund - Unspecified Fund",4,0,8,0,0,8,2013
"CommonFloor.com Inc","India","Real Estate",2013-07-04,3,"Expansion","Tiger Global Management LLC","Tiger Global Management LLC - Unspecified Fund",4,0,8,0,0,8,2013
