"deal_id","company","sector","stage","investment_year","deal_value","deal_size_category"
311,"Agnikul Cosmos Pvt Ltd","Industrials",4,2023,3,"Micro (<$10M)"
312,"Agnikul Cosmos Pvt Ltd","Industrials",4,2023,3,"Micro (<$10M)"
313,"Agnikul Cosmos Pvt Ltd","Industrials",4,2023,3,"Micro (<$10M)"
314,"Agnikul Cosmos Pvt Ltd","Industrials",4,2023,3,"Micro (<$10M)"
315,"Agnit Semiconductors Pvt Ltd","Technology",1,2024,1,"Micro (<$10M)"
316,"Agnit Semiconductors Pvt Ltd","Technology",1,2024,1,"Micro (<$10M)"
317,"Agnit Semiconductors Pvt Ltd","Technology",1,2024,1,"Micro (<$10M)"
318,"Agrihawk Technologies Pvt Ltd","Industrials",3,2024,1,"Micro (<$10M)"
319,"Agrihawk Technologies Pvt Ltd","Industrials",3,2024,1,"Micro (<$10M)"
320,"Agrihawk Technologies Pvt Ltd","Industrials",3,2024,1,"Micro (<$10M)"
321,"Agrihawk Technologies Pvt Ltd","Industrials",3,2024,1,"Micro (<$10M)"
322,"Agrihawk Technologies Pvt Ltd","Industrials",3,2024,1,"Micro (<$10M)"
323,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
324,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
325,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
326,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
327,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
328,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
329,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
330,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
331,"Agrileaf","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
332,"Agrim Wholesale Pvt Ltd","Technology",2,2024,3,"Micro (<$10M)"
333,"Agrim Wholesale Pvt Ltd","Technology",2,2024,3,"Micro (<$10M)"
334,"Agrim Wholesale Pvt Ltd","Technology",2,2024,3,"Micro (<$10M)"
335,"Agrim Wholesale Pvt Ltd","Technology",2,2024,3,"Micro (<$10M)"
336,"Agrim Wholesale Pvt Ltd","Technology",2,2024,3,"Micro (<$10M)"
337,"Agrizy Ventures Pvt Ltd","Technology",3,2024,2,"Micro (<$10M)"
338,"Agrizy Ventures Pvt Ltd","Technology",3,2024,2,"Micro (<$10M)"
339,"Agrizy Ventures Pvt Ltd","Technology",3,2024,2,"Micro (<$10M)"
340,"Agrizy Ventures Pvt Ltd","Technology",3,2024,2,"Micro (<$10M)"
341,"Agrizy Ventures Pvt Ltd","Technology",3,2024,2,"Micro (<$10M)"
342,"Agrotech Foods Ltd","Consumer Non-Cyclicals",1,2024,0,"Micro (<$10M)"
343,"Agrotech Foods Ltd","Consumer Non-Cyclicals",1,2024,0,"Micro (<$10M)"
344,"Agrotech Foods Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
345,"Agrotech Foods Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
346,"AGS Transact Technologies Ltd","Industrials",1,2011,0,"Micro (<$10M)"
347,"AGS Transact Technologies Ltd","Industrials",2,2012,40,"Small ($10-50M)"
348,"Agstack Technologies Pvt Ltd","Technology",2,2020,1,"Micro (<$10M)"
349,"Agstack Technologies Pvt Ltd","Technology",2,2020,1,"Micro (<$10M)"
350,"Agstack Technologies Pvt Ltd","Technology",2,2020,1,"Micro (<$10M)"
351,"Agstack Technologies Pvt Ltd","Technology",2,2020,1,"Micro (<$10M)"
352,"Agstack Technologies Pvt Ltd","Technology",3,2021,2,"Micro (<$10M)"
353,"Agstack Technologies Pvt Ltd","Technology",3,2021,2,"Micro (<$10M)"
354,"Agstack Technologies Pvt Ltd","Technology",3,2021,2,"Micro (<$10M)"
355,"Agstack Technologies Pvt Ltd","Technology",3,2021,2,"Micro (<$10M)"
356,"Agstack Technologies Pvt Ltd","Technology",3,2021,2,"Micro (<$10M)"
357,"Agstack Technologies Pvt Ltd","Technology",3,2021,2,"Micro (<$10M)"
358,"Aham Housing Finance Private Ltd","Technology",1,2023,4,"Micro (<$10M)"
359,"Ai Health Highway India Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
360,"Ai Health Highway India Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
361,"Ai Health Highway India Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
362,"Ai Health Highway India Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
363,"Ai Health Highway India Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
364,"AIA Engineering Ltd","Industrials",1,2010,1,"Micro (<$10M)"
365,"AIA Engineering Ltd","Industrials",2,2011,4,"Micro (<$10M)"
366,"Aibono Smart Farming Private Ltd","Technology",1,2019,1,"Micro (<$10M)"
367,"Aibono Smart Farming Private Ltd","Technology",1,2019,1,"Micro (<$10M)"
368,"Aibono Smart Farming Private Ltd","Technology",1,2019,1,"Micro (<$10M)"
369,"Aibono Smart Farming Private Ltd","Technology",1,2019,1,"Micro (<$10M)"
370,"Aibono Smart Farming Private Ltd","Technology",1,2019,1,"Micro (<$10M)"
371,"Aibono Smart Farming Private Ltd","Technology",2,2020,1,"Micro (<$10M)"
372,"Aibono Smart Farming Private Ltd","Technology",2,2020,1,"Micro (<$10M)"
373,"Aibono Smart Farming Private Ltd","Technology",2,2020,1,"Micro (<$10M)"
374,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
375,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
376,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
377,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
378,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
379,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
380,"Aikenist.Com Technologies Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
381,"Aikya Clothing Pvt Ltd","Consumer Cyclicals",1,2023,0,"Micro (<$10M)"
382,"Air Works India (Engineering)pvt Ltd","Industrials",1,2007,0,"Micro (<$10M)"
383,"Air Works India (Engineering)pvt Ltd","Industrials",1,2007,0,"Micro (<$10M)"
384,"Air Works India (Engineering)pvt Ltd","Industrials",2,2011,4,"Micro (<$10M)"
385,"Air Works India (Engineering)pvt Ltd","Industrials",3,2011,1,"Micro (<$10M)"
386,"Air Works India (Engineering)pvt Ltd","Industrials",4,2011,3,"Micro (<$10M)"
387,"Air Works India (Engineering)pvt Ltd","Industrials",5,2012,0,"Micro (<$10M)"
388,"Air Works India (Engineering)pvt Ltd","Industrials",6,2013,7,"Micro (<$10M)"
389,"Air Works India (Engineering)pvt Ltd","Industrials",7,2014,0,"Micro (<$10M)"
390,"Air Works India (Engineering)pvt Ltd","Industrials",7,2014,0,"Micro (<$10M)"
391,"Airblack Technologies Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
392,"Airblack Technologies Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
393,"Airblack Technologies Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
394,"Airbound International Inc","Industrials",1,2024,1,"Micro (<$10M)"
395,"Airbound International Inc","Industrials",1,2024,1,"Micro (<$10M)"
396,"Airbound International Inc","Industrials",1,2024,1,"Micro (<$10M)"
397,"Aircel Cellular Ltd","Technology",1,2005,35,"Small ($10-50M)"
398,"Aircel Cellular Ltd","Technology",1,2005,315,"Large ($100-500M)"
399,"Airpay Payment Services Pvt Ltd","Industrials",1,2017,4,"Micro (<$10M)"
400,"Aisle Network Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
401,"Aisle Network Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
402,"Aisle Network Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
403,"Aiwo Ltd","Consumer Non-Cyclicals",1,2011,0,"Micro (<$10M)"
404,"Aizant Drug Research Solutions Pvt Ltd","Healthcare",1,2011,5,"Micro (<$10M)"
405,"Ajmera Realty & Infra India, Ltd. - Times Square Project","Industrials",1,2012,14,"Small ($10-50M)"
406,"Akshamaala Solutions Pvt Ltd","Technology",2,2021,3,"Micro (<$10M)"
407,"Akshamaala Solutions Pvt Ltd","Technology",2,2021,3,"Micro (<$10M)"
408,"Akshamaala Solutions Pvt Ltd","Technology",2,2021,3,"Micro (<$10M)"
409,"Akshamaala Solutions Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
410,"Akshamaala Solutions Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
411,"Akshamaala Solutions Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
412,"Akshamaala Solutions Pvt Ltd","Technology",3,2023,1,"Micro (<$10M)"
413,"Akshaya Homes Residential Project","Consumer Cyclicals",1,2012,0,"Micro (<$10M)"
414,"Akshayini Oorja Pvt Ltd","Utilities",1,2009,0,"Micro (<$10M)"
415,"Akya Retail Pvt Ltd","Consumer Cyclicals",1,2023,4,"Micro (<$10M)"
416,"Akya Retail Pvt Ltd","Consumer Cyclicals",1,2023,4,"Micro (<$10M)"
417,"Alchemy Web Pvt Ltd","Technology",2,2017,0,"Micro (<$10M)"
418,"Alfa Transformers Ltd","Industrials",1,2008,0,"Micro (<$10M)"
419,"Alfa Transformers Ltd","Industrials",2,2018,1,"Micro (<$10M)"
420,"Algonomy Software Pvt Ltd","Technology",2,2007,2,"Micro (<$10M)"
421,"Algonomy Software Pvt Ltd","Technology",3,2009,5,"Micro (<$10M)"
422,"Algonomy Software Pvt Ltd","Technology",3,2009,5,"Micro (<$10M)"
423,"Algonomy Software Pvt Ltd","Technology",3,2009,5,"Micro (<$10M)"
424,"Algonomy Software Pvt Ltd","Technology",4,2012,15,"Small ($10-50M)"
425,"Algonomy Software Pvt Ltd","Technology",5,2015,1,"Micro (<$10M)"
426,"Algonomy Software Pvt Ltd","Technology",5,2015,59,"Medium ($50-100M)"
427,"Algonomy Software Pvt Ltd","Technology",6,2021,0,"Micro (<$10M)"
428,"Algonomy Software Pvt Ltd","Technology",6,2021,0,"Micro (<$10M)"
429,"Algonomy Software Pvt Ltd","Technology",6,2021,0,"Micro (<$10M)"
430,"Algonomy Software Pvt Ltd","Technology",6,2021,0,"Micro (<$10M)"
431,"Algonomy Software Pvt Ltd","Technology",6,2021,0,"Micro (<$10M)"
432,"Algonomy Software Pvt Ltd","Technology",6,2021,0,"Micro (<$10M)"
433,"ALGORHYTHM TECH P, LTD.","Technology",1,2010,0,"Micro (<$10M)"
434,"Aliferous Technologies Pvt Ltd","Industrials",2,2022,1,"Micro (<$10M)"
435,"Alivira Animal Health Ltd","Healthcare",2,2015,0,"Micro (<$10M)"
436,"Allcargo Logistics Ltd","Industrials",2,2008,0,"Micro (<$10M)"
437,"Allcargo Logistics Ltd- Warehousing Business","Industrials",1,2020,54,"Medium ($50-100M)"
438,"Allen Career Institute Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
439,"Allen Career Institute Pvt Ltd","Technology",3,2020,3,"Micro (<$10M)"
440,"Allen Career Institute Pvt Ltd","Technology",3,2020,3,"Micro (<$10M)"
441,"Allen Career Institute Pvt Ltd","Technology",3,2020,3,"Micro (<$10M)"
442,"Allen Career Institute Pvt Ltd","Technology",3,2020,3,"Micro (<$10M)"
443,"Allen Career Institute Pvt Ltd","Technology",3,2020,3,"Micro (<$10M)"
444,"Allen Career Institute Pvt Ltd","Technology",4,2021,6,"Micro (<$10M)"
445,"Allen Career Institute Pvt Ltd","Technology",4,2021,6,"Micro (<$10M)"
446,"Allen Career Institute Pvt Ltd","Technology",4,2021,6,"Micro (<$10M)"
447,"Allen Career Institute Pvt Ltd","Technology",4,2021,6,"Micro (<$10M)"
448,"Allen Career Institute Pvt Ltd","Technology",4,2021,6,"Micro (<$10M)"
449,"Allen Career Institute Pvt Ltd","Technology",5,2023,1,"Micro (<$10M)"
450,"Allen Career Institute Pvt Ltd","Technology",5,2023,1,"Micro (<$10M)"
451,"Allen Career Institute Pvt Ltd","Technology",5,2023,1,"Micro (<$10M)"
452,"Allfresh Supply Management Pvt Ltd","Consumer Non-Cyclicals",2,2019,0,"Micro (<$10M)"
453,"Allied Digital Services Ltd","Technology",1,2010,0,"Micro (<$10M)"
454,"Allsec Technologies Ltd","Technology",2,2006,17,"Small ($10-50M)"
455,"Allsec Technologies Ltd","Technology",3,2006,4,"Micro (<$10M)"
456,"Allsec Technologies Ltd","Technology",4,2007,2,"Micro (<$10M)"
457,"Allsec Technologies Ltd","Technology",4,2007,0,"Micro (<$10M)"
458,"Alma Mater Store Pvt Ltd","Consumer Cyclicals",1,2012,0,"Micro (<$10M)"
459,"Almondz Global Securities, Ltd.","Financials",1,2007,0,"Micro (<$10M)"
460,"Alok Industries Ltd","Consumer Cyclicals",5,2012,4,"Micro (<$10M)"
461,"Alpha City, OMR Road, Chennai","Real Estate",1,2006,5,"Micro (<$10M)"
462,"Alphion India Pvt Ltd","Technology",1,2011,19,"Small ($10-50M)"
463,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
464,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
465,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
466,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
467,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
468,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
469,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
470,"Alt NRG Pvt Ltd","Technology",3,2024,1,"Micro (<$10M)"
471,"Alt NRG Pvt Ltd","Technology",4,2024,3,"Micro (<$10M)"
472,"Alt NRG Pvt Ltd","Technology",4,2024,3,"Micro (<$10M)"
473,"Alt NRG Pvt Ltd","Technology",4,2024,3,"Micro (<$10M)"
474,"Alt NRG Pvt Ltd","Technology",4,2024,3,"Micro (<$10M)"
475,"Althion Tech Innovations Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
476,"Althion Tech Innovations Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
477,"Althion Tech Innovations Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
478,"Althion Tech Innovations Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
479,"Althion Tech Innovations Pvt Ltd","Healthcare",1,2024,0,"Micro (<$10M)"
480,"Altico Capital India Ltd","Financials",1,2015,1,"Micro (<$10M)"
481,"Altico Capital India Ltd","Financials",1,2015,1,"Micro (<$10M)"
482,"Altico Capital India Ltd","Financials",1,2015,10,"Small ($10-50M)"
483,"Altico Capital India Ltd","Financials",1,2015,1,"Micro (<$10M)"
484,"Altico Capital India Ltd","Financials",2,2021,0,"Micro (<$10M)"
485,"Altran Solutions India Pvt Ltd","Industrials",1,2006,1,"Micro (<$10M)"
486,"Altran Solutions India Pvt Ltd","Industrials",1,2006,1,"Micro (<$10M)"
487,"Altran Solutions India Pvt Ltd","Industrials",1,2006,1,"Micro (<$10M)"
488,"Altruist Technologies Pvt Ltd","Technology",1,2009,0,"Micro (<$10M)"
489,"Altruist Technologies Pvt Ltd","Technology",1,2009,0,"Micro (<$10M)"
490,"Altruist Technologies Pvt Ltd","Technology",2,2011,0,"Micro (<$10M)"
491,"Altruist Technologies Pvt Ltd","Technology",2,2011,0,"Micro (<$10M)"
492,"Altruist Technologies Pvt Ltd","Technology",3,2014,0,"Micro (<$10M)"
493,"Altruist Technologies Pvt Ltd","Technology",3,2014,0,"Micro (<$10M)"
494,"Altum Credo Home Finance Pvt Ltd","Financials",1,2021,3,"Micro (<$10M)"
495,"Altum Credo Home Finance Pvt Ltd","Financials",1,2021,3,"Micro (<$10M)"
496,"Altum Credo Home Finance Pvt Ltd","Financials",1,2021,3,"Micro (<$10M)"
497,"Altum Credo Home Finance Pvt Ltd","Financials",1,2021,3,"Micro (<$10M)"
498,"Altus Learning Pvt Ltd","Technology",1,2012,4,"Micro (<$10M)"
499,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",2,2012,5,"Micro (<$10M)"
500,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",3,2013,1,"Micro (<$10M)"
501,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",3,2013,1,"Micro (<$10M)"
502,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",4,2013,1,"Micro (<$10M)"
503,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",5,2014,1,"Micro (<$10M)"
504,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",6,2015,0,"Micro (<$10M)"
505,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",6,2015,0,"Micro (<$10M)"
506,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",8,2021,22,"Small ($10-50M)"
507,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",8,2021,22,"Small ($10-50M)"
508,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",8,2021,34,"Small ($10-50M)"
509,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",8,2021,22,"Small ($10-50M)"
510,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",12,2022,0,"Micro (<$10M)"
511,"Amagi Media Labs Pvt Ltd","Consumer Cyclicals",12,2022,0,"Micro (<$10M)"
512,"Amalgamated Bean Coffee Trading Company, Ltd.","Consumer Non-Cyclicals",2,2006,20,"Small ($10-50M)"
513,"Amalgamated Bean Coffee Trading Company, Ltd.","Consumer Non-Cyclicals",3,2008,0,"Micro (<$10M)"
514,"Amanta Healthcare Ltd","Healthcare",1,2008,5,"Micro (<$10M)"
515,"Amanta Healthcare Ltd","Healthcare",2,2013,8,"Micro (<$10M)"
516,"Amara Raja Batteries Ltd","Consumer Cyclicals",1,2011,5,"Micro (<$10M)"
517,"Amber Enterprises India Ltd","Technology",2,2016,0,"Micro (<$10M)"
518,"Amber Enterprises India Ltd","Technology",2,2016,0,"Micro (<$10M)"
519,"Amber Enterprises India Ltd","Technology",3,2016,0,"Micro (<$10M)"
520,"Amber Enterprises India Ltd","Technology",4,2022,0,"Micro (<$10M)"
521,"Ambit Pvt Ltd","Financials",1,2010,0,"Micro (<$10M)"
522,"Ami Lifesciences Pvt Ltd","Healthcare",1,2020,20,"Small ($10-50M)"
523,"Ami Lifesciences Pvt Ltd","Healthcare",1,2020,20,"Small ($10-50M)"
524,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
525,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
526,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
527,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
528,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,1,"Micro (<$10M)"
529,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
530,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
531,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,0,"Micro (<$10M)"
532,"Amica Financial Technologies Pvt Ltd","Technology",5,2024,1,"Micro (<$10M)"
533,"Amishi Consumer Technologies Pvt Ltd","Technology",3,2020,1,"Micro (<$10M)"
534,"Amishi Consumer Technologies Pvt Ltd","Technology",3,2020,1,"Micro (<$10M)"
535,"Amishi Consumer Technologies Pvt Ltd","Technology",3,2020,1,"Micro (<$10M)"
536,"Amoha Education Pvt Ltd","Academic & Educational Services",1,2007,10,"Small ($10-50M)"
537,"Amounee","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
538,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
539,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
540,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
541,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
542,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
543,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
544,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
545,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
546,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
547,"Ampa Orthodontics Pvt Ltd","Healthcare",4,2022,4,"Micro (<$10M)"
548,"Ampa Orthodontics Pvt Ltd","Healthcare",5,2024,5,"Micro (<$10M)"
549,"Ampa Orthodontics Pvt Ltd","Healthcare",5,2024,5,"Micro (<$10M)"
550,"Ampa Orthodontics Pvt Ltd","Healthcare",5,2024,5,"Micro (<$10M)"
551,"Ampin Energy Transition","Utilities",1,2023,50,"Medium ($50-100M)"
552,"Ampin Energy Transition","Utilities",1,2023,1,"Micro (<$10M)"
553,"Ampin Energy Transition","Utilities",1,2023,1,"Micro (<$10M)"
554,"Amplus Energy Solutions Pvt Ltd","Utilities",2,2016,0,"Micro (<$10M)"
555,"Amr India Ltd","Industrials",1,2010,30,"Small ($10-50M)"
556,"Amr India Ltd","Industrials",2,2011,10,"Small ($10-50M)"
557,"Amr India Ltd","Industrials",2,2011,10,"Small ($10-50M)"
558,"Amrit Jal Ventures Pvt Ltd","Energy",1,2011,7,"Micro (<$10M)"
559,"Amsri Global Village","Real Estate",1,2007,7,"Micro (<$10M)"
560,"Amsri Global Village","Real Estate",1,2007,28,"Small ($10-50M)"
561,"Amsri Grande","Real Estate",1,2006,5,"Micro (<$10M)"
562,"Amsri Grande","Real Estate",1,2006,11,"Small ($10-50M)"
563,"Amtek Auto Ltd","Consumer Cyclicals",1,2006,11,"Small ($10-50M)"
564,"Amtek Auto Ltd","Consumer Cyclicals",2,2008,0,"Micro (<$10M)"
565,"Amtek Auto Ltd","Consumer Cyclicals",3,2010,14,"Small ($10-50M)"
566,"Amwoodo Eco Products Pvt Ltd","Basic Materials",1,2024,1,"Micro (<$10M)"
567,"Analog Legalhub Technology Solutions Pvt Ltd","Technology",4,2023,10,"Small ($10-50M)"
568,"Analog Legalhub Technology Solutions Pvt Ltd","Technology",4,2023,10,"Small ($10-50M)"
569,"Analog Legalhub Technology Solutions Pvt Ltd","Technology",4,2023,10,"Small ($10-50M)"
570,"Analog Legalhub Technology Solutions Pvt Ltd","Technology",4,2023,10,"Small ($10-50M)"
571,"Analog Legalhub Technology Solutions Pvt Ltd","Technology",4,2023,10,"Small ($10-50M)"
572,"Analytical Services Pvt Ltd","Industrials",1,2014,0,"Micro (<$10M)"
573,"Analytical Services Pvt Ltd","Industrials",1,2014,0,"Micro (<$10M)"
574,"Analytical Services Pvt Ltd","Industrials",2,2022,0,"Micro (<$10M)"
575,"AnandGram","Real Estate",1,2015,0,"Micro (<$10M)"
576,"Anant Raj Agencies Pvt Ltd","Industrials",1,2009,0,"Micro (<$10M)"
577,"Anant Raj Agencies Pvt Ltd","Industrials",2,2021,0,"Micro (<$10M)"
578,"Anant Raj Agencies Pvt Ltd","Industrials",3,2022,175,"Large ($100-500M)"
579,"Anarock Property Consultants Pvt Ltd","Real Estate",1,2024,25,"Small ($10-50M)"
580,"Anaxee Digital Runners Pvt Ltd","Industrials",1,2020,0,"Micro (<$10M)"
581,"Anaxee Digital Runners Pvt Ltd","Industrials",1,2020,0,"Micro (<$10M)"
582,"Anaxee Digital Runners Pvt Ltd","Industrials",1,2020,0,"Micro (<$10M)"
583,"Anaxee Digital Runners Pvt Ltd","Industrials",1,2020,0,"Micro (<$10M)"
584,"Anaxee Digital Runners Pvt Ltd","Industrials",1,2020,0,"Micro (<$10M)"
585,"Anderson Diagnostic Services Pvt Ltd","Healthcare",1,2022,0,"Micro (<$10M)"
586,"Andromeda Marketing Pvt., Ltd.","Technology",1,2007,0,"Micro (<$10M)"
587,"Angels Health Pvt Ltd","Technology",2,2014,0,"Micro (<$10M)"
588,"ANI Technologies Pvt Ltd","Technology",4,2014,10,"Small ($10-50M)"
589,"ANI Technologies Pvt Ltd","Technology",4,2014,10,"Small ($10-50M)"
590,"ANI Technologies Pvt Ltd","Technology",4,2014,10,"Small ($10-50M)"
591,"ANI Technologies Pvt Ltd","Technology",4,2014,10,"Small ($10-50M)"
592,"ANI Technologies Pvt Ltd","Technology",5,2015,5,"Micro (<$10M)"
593,"ANI Technologies Pvt Ltd","Technology",5,2015,206,"Large ($100-500M)"
594,"ANI Technologies Pvt Ltd","Technology",5,2015,41,"Small ($10-50M)"
595,"ANI Technologies Pvt Ltd","Technology",5,2015,10,"Small ($10-50M)"
596,"ANI Technologies Pvt Ltd","Technology",5,2015,46,"Small ($10-50M)"
597,"ANI Technologies Pvt Ltd","Technology",5,2015,46,"Small ($10-50M)"
598,"ANI Technologies Pvt Ltd","Technology",5,2015,46,"Small ($10-50M)"
599,"ANI Technologies Pvt Ltd","Technology",6,2015,45,"Small ($10-50M)"
600,"ANI Technologies Pvt Ltd","Technology",6,2015,45,"Small ($10-50M)"
601,"ANI Technologies Pvt Ltd","Technology",6,2015,45,"Small ($10-50M)"
602,"ANI Technologies Pvt Ltd","Technology",6,2015,45,"Small ($10-50M)"
603,"ANI Technologies Pvt Ltd","Technology",6,2015,45,"Small ($10-50M)"
604,"ANI Technologies Pvt Ltd","Technology",7,2015,46,"Small ($10-50M)"
605,"ANI Technologies Pvt Ltd","Technology",7,2015,46,"Small ($10-50M)"
606,"ANI Technologies Pvt Ltd","Technology",7,2015,46,"Small ($10-50M)"
